molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL463279,CCN(C)Cc1cccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)c1,489.78,active
CHEMBL462873,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)cc1)C2,416.87,active
CHEMBL462872,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN(C)C)c1)C2,2137.96,intermediate
CHEMBL361540,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCN(C)CC3)cc1)C2,2951.21,intermediate
CHEMBL360570,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCN(C)CC3)cc1)C2,1412.54,intermediate
CHEMBL181207,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCN(C)CC3)c1)C2,17782.79,inactive
CHEMBL264242,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCN(C)CC3)c1)C2,6456.54,intermediate
CHEMBL361309,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCOCC3)cc1)C2,3162.28,intermediate
CHEMBL179824,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCOCC3)cc1)C2,1288.25,intermediate
CHEMBL183184,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCOCC3)c1)C2,21877.62,inactive
CHEMBL182251,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCOCC3)c1)C2,14454.4,inactive
CHEMBL180413,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCCCC3)cc1)C2,128.82,active
CHEMBL180145,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCCC3)cc1)C2,151.36,active
CHEMBL362238,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCCCC3)c1)C2,3548.13,intermediate
CHEMBL181216,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCCCC3)c1)C2,3162.28,intermediate
CHEMBL180442,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCCC3)cc1)C2,141.25,active
CHEMBL180483,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCC3)cc1)C2,50.12,active
CHEMBL182252,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCCC3)c1)C2,1949.84,intermediate
CHEMBL362583,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCCC3)c1)C2,2630.27,intermediate
CHEMBL181125,CCN(CC)C(C)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,218.78,active
CHEMBL180437,CCN(CC)Cc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,100.0,active
CHEMBL180640,CCN(CC)C(C)c1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,1348.96,intermediate
CHEMBL180645,CCN(CC)Cc1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,2290.87,intermediate
CHEMBL178152,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N(C)C)cc1)C2,151.36,active
CHEMBL435897,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN(C)C)cc1)C2,208.93,active
CHEMBL541980,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N(C)C)c1)C2,812.83,active
CHEMBL181310,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN(C)C)c1)C2,1096.48,intermediate
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,15.85,active
CHEMBL515394,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCCC3)cc1)C2,124.0,active
CHEMBL472776,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCCC3)c1)C2,657.0,active
CHEMBL473962,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCC3)cc1)C2,154.0,active
CHEMBL473767,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCC3)c1)C2,2580.0,intermediate
CHEMBL472814,CCN(CC)Cc1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)cc1,287.0,active
CHEMBL472813,CCN(CC)Cc1cccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c1,1480.0,intermediate
CHEMBL474190,CCN(C)Cc1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)cc1,380.0,active
CHEMBL515891,CCN(C)Cc1cccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c1,685.0,active
CHEMBL474578,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN(C)C)cc1)C2,1380.0,intermediate
CHEMBL474577,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN(C)C)c1)C2,3740.0,intermediate
CHEMBL514186,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)cc1)C2,102.0,active
CHEMBL475161,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCCC3)c1)C2,162.0,active
CHEMBL465028,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)cc1)C2,45.0,active
CHEMBL465027,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCC3)c1)C2,237.0,active
CHEMBL464427,CCN(CC)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,35.0,active
CHEMBL518399,CCN(CC)Cc1cccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)c1,444.0,active
CHEMBL464024,CCN(C)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,266.0,active
CHEMBL463279,CCN(C)Cc1cccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)c1,487.0,active
CHEMBL462873,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)cc1)C2,415.0,active
CHEMBL462872,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN(C)C)c1)C2,2140.0,intermediate
CHEMBL361540,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCN(C)CC3)cc1)C2,2980.0,intermediate
CHEMBL360570,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCN(C)CC3)cc1)C2,1420.0,intermediate
CHEMBL181207,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCN(C)CC3)c1)C2,17600.0,inactive
CHEMBL264242,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCN(C)CC3)c1)C2,6410.0,intermediate
CHEMBL361309,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCOCC3)cc1)C2,3140.0,intermediate
CHEMBL179824,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCOCC3)cc1)C2,1300.0,intermediate
CHEMBL183184,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCOCC3)c1)C2,22100.0,inactive
CHEMBL182251,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCOCC3)c1)C2,14600.0,inactive
CHEMBL180413,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCCCC3)cc1)C2,130.0,active
CHEMBL180145,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCCC3)cc1)C2,150.0,active
CHEMBL362238,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCCCC3)c1)C2,3580.0,intermediate
CHEMBL181216,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCCCC3)c1)C2,3180.0,intermediate
CHEMBL180442,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCCC3)cc1)C2,140.0,active
CHEMBL180483,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCC3)cc1)C2,50.0,active
CHEMBL182252,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCCC3)c1)C2,1960.0,intermediate
CHEMBL362583,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCCC3)c1)C2,2660.0,intermediate
CHEMBL181125,CCN(CC)C(C)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,220.0,active
CHEMBL180437,CCN(CC)Cc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,100.0,active
CHEMBL180640,CCN(CC)C(C)c1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,1360.0,intermediate
CHEMBL180645,CCN(CC)Cc1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,2280.0,intermediate
CHEMBL178152,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N(C)C)cc1)C2,150.0,active
CHEMBL435897,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN(C)C)cc1)C2,210.0,active
CHEMBL541980,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N(C)C)c1)C2,820.0,active
CHEMBL181310,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN(C)C)c1)C2,1100.0,intermediate
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,16.0,active
CHEMBL2299035,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(OC(=O)Nc3ccccc3)c([N+](=O)[O-])c1)CC2=O,18.2,active
CHEMBL2299049,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(OC(=O)Nc3ccccc3)c(OC)c1)CC2=O,9.9,active
CHEMBL2299048,COc1cc(OC)c2c(c1)OC(c1ccc(OC(=O)Nc3ccccc3)c(OC)c1)CC2=O,12.8,active
CHEMBL2299047,COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(OC(=O)Nc3ccccc3)c1)CC2=O,16.3,active
CHEMBL2299046,COc1cc(OC)c2c(c1)OC(c1ccc(OC(=O)Nc3ccccc3)cc1)CC2=O,18.8,active
CHEMBL2299045,COc1cc(OC)c2c(c1)OC(c1cccc(OC(=O)Nc3ccccc3)c1)CC2=O,19.6,active
CHEMBL2299044,COc1cc(OO)cc2c1C(=O)CC(c1ccccc1OC(=O)Nc1ccccc1)O2,21.5,active
CHEMBL2299043,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(O)c([N+](=O)[O-])c1)CC2=O,116.0,active
CHEMBL2299042,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(O)c(OC)c1)CC2=O,107.0,active
CHEMBL2299041,COc1cc(OC)c2c(c1)OC(c1ccc(O)c(OC)c1)CC2=O,112.0,active
CHEMBL2299040,COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(O)c1)CC2=O,114.0,active
CHEMBL2299039,COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)CC2=O,118.0,active
CHEMBL2299038,COc1cc(OC)c2c(c1)OC(c1cccc(O)c1)CC2=O,119.0,active
CHEMBL2299037,COc1cc(OC)c2c(c1)OC(c1ccccc1O)CC2=O,120.0,active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,21.5,active
CHEMBL2299036,COc1cc(C2CC(=O)c3ccccc3O2)cc([N+](=O)[O-])c1OC(=O)Nc1ccccc1,30.5,active
CHEMBL2299226,COc1cc(C2CC(=O)c3ccccc3O2)cc(OC)c1OC(=O)Nc1ccccc1,19.3,active
CHEMBL2299225,COc1cc(C2CC(=O)c3ccccc3O2)ccc1OC(=O)Nc1ccccc1,21.9,active
CHEMBL2299224,COc1ccc(C2CC(=O)c3ccccc3O2)cc1OC(=O)Nc1ccccc1,27.6,active
CHEMBL2299223,O=C(Nc1ccccc1)Oc1ccc(C2CC(=O)c3ccccc3O2)cc1,36.7,active
CHEMBL2299222,O=C(Nc1ccccc1)Oc1cccc(C2CC(=O)c3ccccc3O2)c1,38.8,active
CHEMBL2299221,O=C(Nc1ccccc1)Oc1ccccc1C1CC(=O)c2ccccc2O1,39.9,active
CHEMBL2299052,COc1cc(C2CC(=O)c3ccccc3O2)cc([N+](=O)[O-])c1O,144.0,active
CHEMBL2299051,COc1cc(C2CC(=O)c3ccccc3O2)cc(OC)c1O,131.0,active
CHEMBL502107,COc1cc(C2CC(=O)c3ccccc3O2)ccc1O,138.0,active
CHEMBL2299050,COc1ccc(C2CC(=O)c3ccccc3O2)cc1O,140.0,active
CHEMBL73933,O=C1CC(c2ccc(O)cc2)Oc2ccccc21,145.0,active
CHEMBL485021,O=C1CC(c2cccc(O)c2)Oc2ccccc21,147.0,active
CHEMBL75897,O=C1CC(c2ccccc2O)Oc2ccccc21,149.0,active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,249.0,active
CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,65.0,active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,32.0,active
CHEMBL2323712,COc1cc2c(cc1OC)C(=O)C(CCCCN[C@@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,530.0,active
CHEMBL2323711,COc1cc2c(cc1OC)C(=O)C(CCCCCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,2600.0,intermediate
CHEMBL2323710,COc1cc2c(cc1OC)C(=O)C(CCCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,1860.0,intermediate
CHEMBL2323709,COc1cc2c(cc1OC)C(=O)C(CCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,37.0,active
CHEMBL2323708,COc1cc2c(cc1OC)C(=O)C(CCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,187.0,active
CHEMBL2323707,COc1cc2c(cc1OC)C(=O)C(CCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,9.0,active
CHEMBL2323706,COc1cc2c(cc1OC)C(=O)C(CCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,41000.0,inactive
CHEMBL2323705,COc1ccc(OCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,3950.0,intermediate
CHEMBL2323704,COc1ccc(OCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,590.0,active
CHEMBL2323703,COc1ccc(C(=O)OCCCCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,9670.0,intermediate
CHEMBL2323718,COc1ccc(C(=O)OCCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,8200.0,intermediate
CHEMBL2323717,COc1ccc(C(=O)OCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,7200.0,intermediate
CHEMBL2323716,COc1ccc(C(=O)OCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,4100.0,intermediate
CHEMBL2323715,COc1ccc(C(=O)OCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,162000.0,inactive
CHEMBL2323714,COc1ccc(C(=O)NCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,12000.0,inactive
CHEMBL2323713,COc1ccc(C(=O)NCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,88000.0,inactive
CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,4.12,active
CHEMBL2335980,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCCCn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,42.55,active
CHEMBL2335968,O=[N+]([O-])c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,72.1,active
CHEMBL2335966,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,68.74,active
CHEMBL2336434,Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,38.51,active
CHEMBL2336432,Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,59.76,active
CHEMBL2336431,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCCNc3c4c(nc5ccccc35)CCCC4)c2-c2ccccc2)cc1,80.65,active
CHEMBL2336429,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,125.9,active
CHEMBL2336428,Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,25.78,active
CHEMBL2336426,Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,5.87,active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,230.0,active
CHEMBL2338653,COc1cccc2c1C(=O)c1c(OC)cc(C[N+](C)(C)c3ccccc3)cc1C2=O.[Cl-],13560.0,inactive
CHEMBL2338652,COc1cccc2c1C(=O)c1c(OC)cc(C[N+](C)(C)C)cc1C2=O.[Cl-],540.0,active
CHEMBL2338672,C[N+](C)(Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O)c1ccccc1.[Cl-],25380.0,inactive
CHEMBL2338671,C[N+](C)(C)Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O.[Cl-],3760.0,intermediate
CHEMBL2338670,O=C1c2cccc(O)c2C(=O)c2c(O)cc(C[n+]3ccccc3)cc21.[Cl-],90.0,active
CHEMBL2347884,c1ccc2c(NCCCCCCCN3CCCCC3)c3c(nc2c1)CCCC3,20.42,active
CHEMBL2376365,Cc1ccccc1Nc1ccc(=O)n(Cc2cccc(NC(=O)N3CCC(C(=O)N(C(C)C)C(C)C)CC3)c2)n1,116.0,active
CHEMBL2376364,CCN(C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C)ccc3=O)c2)CC1)C(C)C,28.0,active
CHEMBL2375369,Cc1ccccc1Nc1ccc(=O)n(Cc2cccc(NC(=O)N3CCC(C(=O)N(C)C(C)C)CC3)c2)n1,46.0,active
CHEMBL2376363,CCN(C)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C)ccc3=O)c2)CC1,473.0,active
CHEMBL2376362,Cc1ccccc1Nc1ccc(=O)n(Cc2cccc(NC(=O)N3CCC(C(=O)N(C)C)CC3)c2)n1,7600.0,intermediate
CHEMBL2376360,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C(C)C)ccc3=O)c2)CC1,1500.0,intermediate
CHEMBL2376359,CCc1ccccc1Nc1ccc(=O)n(Cc2cccc(NC(=O)N3CCC(C(=O)N(CC)CC)CC3)c2)n1,188.0,active
CHEMBL2376358,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4c(C)cccc4C)ccc3=O)c2)CC1,607.0,active
CHEMBL2376357,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccc(C(F)(F)F)cc4)ccc3=O)c2)CC1,4840.0,intermediate
CHEMBL2376356,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4cccc(C(F)(F)F)c4)ccc3=O)c2)CC1,135.0,active
CHEMBL2376380,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C(F)(F)F)ccc3=O)c2)CC1,119.0,active
CHEMBL2376379,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccc(C)cc4)ccc3=O)c2)CC1,19800.0,inactive
CHEMBL2376378,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4cccc(C)c4)ccc3=O)c2)CC1,1420.0,intermediate
CHEMBL2376377,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C)ccc3=O)c2)CC1,49.0,active
CHEMBL2376376,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4cccc5ccccc45)ccc3=O)c2)CC1,126.0,active
CHEMBL2376375,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4)ccc3=O)c2)CC1,3280.0,intermediate
CHEMBL2376374,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc(C#N)c4)ccc3=O)c2)CC1,220.0,active
CHEMBL2376373,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc5ccccc45)ccc3=O)c2)CC1,188.0,active
CHEMBL2376372,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4ccc5ccccc5c4)ccc3=O)c2)CC1,462.0,active
CHEMBL2376371,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc(Cl)c4)ccc3=O)c2)CC1,648.0,active
CHEMBL2376370,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc(Br)c4)ccc3=O)c2)CC1,623.0,active
CHEMBL2376369,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc(C)c4)ccc3=O)c2)CC1,746.0,active
CHEMBL2376368,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4ccc(C)cc4)ccc3=O)c2)CC1,2010.0,intermediate
CHEMBL2376367,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4ccccc4C)ccc3=O)c2)CC1,2610.0,intermediate
CHEMBL2376366,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3ncccc3=O)c2)CC1,4900.0,intermediate
CHEMBL327990,c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,39.0,active
CHEMBL281799,c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,10.0,active
CHEMBL2376381,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4ccccc4)ccc3=O)c2)CC1,1660.0,intermediate
CHEMBL3085883,CC(=O)CCCCCCCCCCCC[C@H]1CC[C@@H](OC(=O)OC(C)(C)C)[C@@H](C)N1.Cl,15100.0,inactive
CHEMBL3085882,CC(=O)CCCCCCCCCCCC[C@H]1CC[C@@H](OC(C)=O)[C@@H](C)N1.Cl,7320.0,intermediate
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,15.0,active
CHEMBL3127004,CCN(CCCCCCOc1ccc(-c2coc3cc(OCCCCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,510.0,active
CHEMBL3127003,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,90.0,active
CHEMBL3127002,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4)cc(O)c3c2=O)cc1)Cc1ccccc1,900.0,active
CHEMBL3127001,CCN(CCCOc1ccc(-c2coc3cc(OCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,210.0,active
CHEMBL3127000,CCN(CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1OC,1690.0,intermediate
CHEMBL3126999,COc1ccccc1CN(C)CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,5620.0,intermediate
CHEMBL3126998,CCN(CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,38450.0,inactive
CHEMBL3126997,CN(CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,3540.0,intermediate
CHEMBL3126996,CCN(CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1OC,1450.0,intermediate
CHEMBL3127015,COc1ccccc1CN(C)CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,5310.0,intermediate
CHEMBL3127014,CCN(CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,12800.0,inactive
CHEMBL3127013,CN(CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,3790.0,intermediate
CHEMBL3127012,CCN(CCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1OC,16010.0,inactive
CHEMBL3127011,COc1ccccc1CN(C)CCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,37430.0,inactive
CHEMBL3127010,CCN(CCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,42830.0,inactive
CHEMBL3127009,CN(CCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,49250.0,inactive
CHEMBL3127008,CCN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1OC,530.0,active
CHEMBL3127007,COc1ccccc1CN(C)CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,3190.0,intermediate
CHEMBL3127006,CCN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,350.0,active
CHEMBL3127005,CN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,4240.0,intermediate
CHEMBL3127023,CCN(CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1OC,830.0,active
CHEMBL3127022,COc1ccccc1CN(C)CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,5550.0,intermediate
CHEMBL3127021,CCN(CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,2420.0,intermediate
CHEMBL3127020,CN(CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,54500.0,inactive
CHEMBL3127019,CCN(CCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1OC,470.0,active
CHEMBL3127018,COc1ccccc1CN(C)CCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,13550.0,inactive
CHEMBL3127017,CCN(CCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,1420.0,intermediate
CHEMBL3127016,CN(CCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,36290.0,inactive
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,11.0,active
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,2070.0,intermediate
CHEMBL3321876,COc1cccc(CN2CCCCC2)c1OC(=O)N(C)C,22700.0,inactive
CHEMBL3321877,COc1ccc(CN2CCCCC2)cc1OC(=O)N(C)C,660.0,active
CHEMBL3321878,COc1ccc(CN2CCOCC2)cc1OC(=O)N(C)C,20800.0,inactive
CHEMBL3321879,COc1ccc(CN2CCCC2)cc1OC(=O)N(C)C,2870.0,intermediate
CHEMBL3321880,CCN(CC)Cc1ccc(OC)c(OC(=O)N(C)C)c1,1480.0,intermediate
CHEMBL3321881,COc1ccc(C(C)N2CCCCC2)cc1OC(=O)N(C)C,1420.0,intermediate
